EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
873323552,WORD CHURCH TRUTH SHALL TRIUMPH,% JOSEPH HIGHTOWER,4010 SOMERSET CT,AUBURN,AL,36832-1517,0,3,3,1270,202201,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,X20,
873330666,CHURCH AT THE WELL CULLMAN INC,,708 9TH ST SE,CULLMAN,AL,35055-3813,0,3,3,7000,202209,1,10,0,1,1,,0,0,6,0,12,,,,X21,
873337048,MONT 12 INC,% CAMERON ROBINSON,408 BRYANT DRIVE,ADAMSVILLE,AL,35005-0000,0,3,3,1000,202112,1,4,0,1,1,,0,0,0,1,12,,,,P30,
873338075,SCHRIMSHER FAMILY FOUNDATION,,311 LINCOLN ST SE,HUNTSVILLE,AL,35801-3144,0,3,3,1200,202309,1,3,0,1,1,,0,0,0,1,12,,,,A20,
873341340,ONLY WAY CENTER INC,% CARLOTTA BLOUNT,15130 CONECUH RIVER CHURCH RD,ANDALUSIA,AL,36420-6933,0,3,3,1000,202210,1,15,0,1,1,,0,0,2,0,12,,,,P29,
873347101,NR COMMUNITY DEVELOPMENT INC,% ERIK MALONE,131 CAMBRIDGE PARK DR,MONTEVALLO,AL,35115-1136,0,3,3,1000,202202,1,15,0,1,1,,0,0,2,0,9,,,,P20,
873349278,CROWN23 MINISTRIES INC,% DELORIA WALKER,9,HUNTSVILLE,AL,35824-0000,0,3,3,7000,202201,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,X20,
873355738,SHADED MAGNOLIA HORSE HAVEN,,777 COUNTY ROAD 424,FYFFE,AL,35971-3406,0,3,3,4000,202201,1,4,0,1,1,,0,0,0,1,12,,,,D99,
873358150,HOPE FOR ORPHANS YOUTH AND WIDOWS INC,,1722 14TH AVENUE SOUTH,BIRMINGHAM,AL,35205-5556,0,3,3,1000,202201,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,P20,
873361658,PAWS UP INC,% ROBIN DRAKE,107 DURHAM DR,MADISON,AL,35758-6823,0,3,3,1000,202201,1,16,0,1,1,,0,0,2,0,12,,,,D11,
873371563,OUR LADY OF THE LAKE CATHOLIC PARISH PELL CITY,% ROBERT M SELLERS JR,4609 MARTIN ST S,CROPWELL,AL,35054-3960,928,3,9,1700,194603,1,10,31150120,5,1,,0,0,6,0,12,,,,,
873376422,BEAUTY BEYOND THE BRUSH,,PO BOX 3393,AUBURN,AL,36831-3393,0,3,3,1270,202204,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,P20,
873379063,BLACK BELT FOOD PROJECT,% SARAH M COLE,902 WHEELAN ST,GREENSBORO,AL,36744-1571,0,3,3,1200,202203,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,K01,
873379349,MEMES HEART,% SHIRLEY L KULP,1206 GLENDALE RD,ANNISTON,AL,36207-4078,0,3,3,1200,202301,1,16,0,5,1,202212,0,0,2,0,12,0,0,0,Z99,
873384954,JACKSON CONWAY FOUNDATION INC,,100 CONWAY LN,EVERGREEN,AL,36401-5795,0,3,3,1270,202305,1,4,0,5,1,,0,0,0,1,12,,,,G30,
873391376,CITY OF HENAGAR CHAMBER OF COMMERCE,% SHERRY EDMONDSON,9252 ALA HWY 40,HENAGAR,AL,35978-0000,0,4,3,3000,202207,2,0,0,1,1,,0,0,2,0,9,,,,S41,
873394183,CENTRAL ALABAMA PRESCRIBED BURN ASSOCIATION INC,,775 OLD MONTGOMERY HWY,SHORTER,AL,36075-3764,0,3,3,1000,202209,1,16,0,1,1,202210,0,0,2,0,10,0,0,0,C34,
873401896,PERFECT PATHWAYS,,1800 LAY DAM RD,CLANTON,AL,35045-2035,0,3,3,1000,202310,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,P82,
873402558,CULLMAN AREA LIBRARY FOUNDATION,,200 CLARK ST NE,CULLMAN,AL,35055-2913,0,3,3,2300,202201,1,4,0,1,1,,0,0,0,1,12,,,,W11,
873403593,HARGIS CHRISTIAN CAMP,,7800 OLD HIGHWAY 280,CHELSEA,AL,35043-0000,0,3,3,2700,202203,1,16,0,1,1,202212,6,5,1,0,12,2738491,872050,872050,X21,
873403706,CARETAKERS OF PRIMATES,% TIFFANY TAYLOR,338 SUGARBERRY RD,WETUMPKA,AL,36092-3319,0,3,3,1200,202303,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,D01,CARETAKERS OF PRIMATES AKA COPS
873406123,SUMMERS HOPE FOUNDATION INC,% GARY SUMMERS,808 15TH CT NW,BIRMINGHAM,AL,35215-5181,0,3,3,1200,202201,1,15,0,1,1,,0,0,2,0,12,,,,I70,
873409780,CARING PROJECT,% DANDRE A STEELE,1924 JANEWAY PASS,HOOVER,AL,35244-4716,0,3,3,1000,202201,1,16,0,1,1,,0,0,2,0,12,,,,P30,
873415579,AT THE LOG HOUSE INC,% EARLIE ARTIS,75 JOSEPH ARTIS LN,PIKE ROAD,AL,36064-2968,0,3,3,1200,202205,0,15,0,0,1,202212,0,0,2,0,12,0,0,0,P99,
873416354,MAGIC BOX,,826 CREST CV,HOOVER,AL,35226-5004,0,3,3,1200,202201,1,16,0,1,1,,0,0,2,0,12,,,,B90,
873416405,FLORETTA P CARSON VISUAL AND PERFORMING ARTS ACADEMY,% KRISTA WILLIAMS,1701 PRINCETON WOODS DR W,MOBILE,AL,36618-3259,0,3,3,2000,202205,1,11,0,1,1,,0,0,1,0,9,,,,B29,
873434502,PLANT AGENTS COLLECTIVE INC,% SIM SW JOHNSON,9 WOODHILL RD,MOUNTAIN BRK,AL,35213-3933,0,3,3,1000,202205,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,C42,
873435676,ORR FARM RESCUE & SANCTUARY INC,% DAVID ORR,PO BOX 171,WAVERLY,AL,36879-0171,0,3,3,1000,202201,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,D01,
873439037,ALL NATIONS WORSHIP ASSEMBLY BIRMINGHAM ALABAMA INC,,5725 LONGVIEW TRL,TRUSSVILLE,AL,35173-3645,0,3,3,1270,202302,1,10,0,1,1,202212,3,4,6,0,10,65507,174314,174314,X21,
873440988,OPERATION PHOENIX INC,,775 OLD MONTGOMERY HWY,SHORTER,AL,36075-3764,0,3,3,1000,202205,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,B60,
873443646,LIGHTING SELMA ILLUMINATING A HISTORIC ICON,,2203 W DALLAS AVE,SELMA,AL,36701-7034,0,3,3,1000,202301,1,15,0,1,1,,0,0,1,0,12,,,,P20,LIGHTING SELMA
873446211,MIDWEST TAX VOLUNTEERS INC,% SWANK HURST,1538 GULF SHORES PKWY STE 2-B,GULF SHORES,AL,36542-3537,0,3,3,1000,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,P51,
873454831,DUPREE FAMILY FOUNDATION,,927 FLIGHTLINE DRIVE,DOTHAN,AL,36303-7060,0,3,3,1278,202202,1,15,0,1,1,202112,0,0,2,0,12,0,0,0,B99,
873454966,FAIRVIEW CHURCH OF CHRIST,% SANDRA,659 COUNTY ROAD 58,EVERGREEN,AL,36401-7579,0,3,3,7000,202212,1,10,0,1,1,,0,0,6,0,12,,,,X20,
873456045,QUEENS WITH DREAMS,% KYMBERLY SOULE,9490 CHRISTO CT,MOBILE,AL,36695-5220,0,7,3,1000,202212,2,0,0,1,1,202212,3,3,1,0,12,37547,69694,69694,N50,
873461917,AMATEUR ATHLTC UNION OF THE US INC,% MADISON JUSTIN C,6810 RIDGEWOOD DR,PINSON,AL,35126-2975,1155,3,9,1200,200509,1,15,0,1,1,,0,0,1,0,8,,,,N60,BAMA SPEED
873463741,COMMUNITY OUTREACH INITIATIVE,,PO BOX 81,BESSEMER,AL,35021-0081,0,3,3,1000,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,S80,
873465448,SOUTHERN XPRESS,,3435 WILDEWOOD DR,PELHAM,AL,35124-1432,0,3,3,1200,202309,1,4,0,1,1,,0,0,0,1,12,,,,P20,BYRON DE VINNER SOLE MBR
873474796,MYSTIC ORDER OF VEILED PROPHETS OF THE ENCHANTED REALM SUPREME COUNCI,% SHAWN D JOHNSON,1001 MEDICAL PARK DR,ATMORE,AL,36502-0000,187,8,9,1000,194010,1,0,36000000,5,1,202212,0,0,2,0,12,0,0,0,,FLO-BAMA GROTTO
873484393,MONTGOMERY COUNTY CHILDRENS POLICY COUNCIL,% RAY MICHAEL WILLIAMS,1111 AIR BASE BLVD,MONTGOMERY,AL,36108-3103,0,3,3,1250,202212,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,P40,
873488543,PARENT BOOSTER USA INC,% JOHN DREW GASTON,100 TIGER DR,GREENVILLE,AL,36037-3816,5271,3,9,2100,200510,1,16,0,1,1,202205,0,0,2,0,5,0,0,0,B112,GHS SHARP SHOOTERS CLUB INC
873510760,STRENGTH N DIGNITY,,1606 BRIDGEDALE ST NE,HUNTSVILLE,AL,35811-9817,0,3,3,1500,202202,1,15,0,5,1,,0,0,2,0,12,,,,P29,
873522730,USPCA REGION 22 INC,% WILLIAM GRAY,12730 WALL TRIANA HWY,ARDMORE,AL,35739-9048,0,3,3,1200,202201,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,D60,
873526050,OAKDALE COMMUNITY OUTREACH SERVICES ORGANIZATION,% HERMAN THOMAS,2200 RUE DE LE FLORE ST,MOBILE,AL,36617-2413,0,3,3,1000,202201,1,15,0,1,1,,0,0,2,0,12,,,,W99,
873530614,THREE-DIMENSIONAL MENTORING,% LILLIAN J HEWITT,1012 GRISWOLD RD,FAIRFIELD,AL,35064-2816,0,3,3,1230,202201,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,O55,
873531884,MADISON COUNTY YOUTH WRESTLING CLUB,% CHRISTINA R KENNEDY,213 SPARROW CIR,HUNTSVILLE,AL,35811-8756,0,3,3,1000,202201,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,N60,
873535885,INCREDIBLE HEALTH SOLUTIONS INC,,50 COUNTY ROAD 52,JEMISON,AL,35085-5068,0,3,3,1200,202202,1,15,0,1,1,,0,0,2,0,12,,,,K40,
873538380,PIKE ROAD THEATRE COMPANY,,28 BOARDWALK,PIKE ROAD,AL,36064-3837,0,3,3,1200,202203,1,15,0,1,1,,0,0,1,0,12,,,,P20,
873539390,HOMEWOOD SANTA CLAUS SOCIETY,% BRIAN PATRICK ALLEN,1617 ROSELAND DR,BIRMINGHAM,AL,35209-3953,0,3,3,1000,202211,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,H30,
873543757,ROCKET YOUTH TACKLE FOOTBALL PROGRAM,,1692 QUAIL RIDGE DR,GARDENDALE,AL,35071-2873,0,3,3,1000,202203,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,N65,
873545937,GIRL TALK EDUCATION AND MENTORING,% CLAUDIA KELLEY TUCKER,4 CANDLELIGHT LN,IRONDALE,AL,35210-1706,0,3,3,1200,202201,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,O50,
873557685,COURTHOUSE OF PRAISE WORSHIP & DELIVERANCE CHURCH INC,% JOSEPH DUNNING,8462 EASTCHASE PKWY APT 12105,MONTGOMERY,AL,36117-7086,0,3,3,7000,202201,1,4,0,5,1,,0,0,0,1,12,,,,X20,
873570887,ARAB MOTHERS CLUB NUMBER 1,,PO BOX 854,ARAB,AL,35016-0854,0,3,3,2000,202201,1,16,0,1,1,202207,0,0,2,0,7,0,0,0,W12,
873571187,GUITARS FOR VETERANS INC,% MARC SHORES,12407 MONTAGUE CT,FOLEY,AL,36535-8136,0,3,3,1000,202202,1,16,0,1,1,,0,0,2,0,12,,,,W99,
873572421,BOYS BASEBALL,,1437 DOZIER RD,WETUMPKA,AL,36093-3369,0,3,3,1000,202201,1,4,0,1,1,202212,1,2,0,1,12,1951,22165,,N63,
873574182,HIRAMS TRAVELERS WSMRA,% KEVIN BURNS,PO BOX 1151,BOAZ,AL,35957-2202,0,3,3,1000,202202,1,4,0,5,1,202212,2,3,0,1,12,10213,35745,,S03,
873575278,FAITH COMMUNITY OUTREACH INC,% FAITH HOUSE,1931 HIGHLAND AVE,MONTGOMERY,AL,36107-2647,0,3,3,1000,202203,1,16,0,1,1,202309,0,0,2,0,9,0,0,0,P20,FAITH HOUSE
873583444,AMHOF FOUNDATION,% SANDRA BURROUGHS,PO BOX 740405,TUSCUMBIA,AL,35674-7417,0,3,3,1200,202202,1,16,0,5,1,,0,0,2,0,12,,,,A68,ALABAMAS OFFICIAL MUSIC HALL OF FAM
873593093,AROUND THE CURTAIN CHILDRENS THEATRE,,2226 TOWNE PARK DRIVE SE,HUNTSVILLE,AL,35803-0000,0,3,3,2300,202202,1,16,0,1,1,202212,3,3,1,0,12,28012,73130,69643,A65,
873594017,SERENITY HOME FOR MATTIE S GIRL INC,,7008 US HIGHWAY 29 S,TUSKEGEE,AL,36083-5984,0,3,3,1000,202202,1,15,0,1,1,202210,0,0,2,0,10,0,0,0,P20,
873601820,MISFIT SHEPHERDS INC,% MICHAEL C ORAPELLO,4255 BRILL DR,BESSEMER,AL,35022-4160,0,3,3,1200,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,D20,
873604906,BIRMINGHAM GENEALOGICAL SOCIETY INC,% BIRMINGHAM GENEALOGICAL SOCIETY,PO BOX 2432,BIRMINGHAM,AL,35201-2432,0,3,3,2000,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,A80,
873607743,FIDOS FACILITY DOGS,% KELLY SCHAEFFER,456 PAIGE DRIVE,BIRMINGHAM,AL,35226-0000,0,3,3,1000,202202,1,4,0,1,1,202212,3,3,0,1,12,25791,30845,,D60,
873610990,S A F E YOUTH CAMP COORDINATORS INC,% FREDERICK L WILLIAMS,6255 OLIVER DR,MONTGOMERY,AL,36117-3536,0,3,3,1000,202203,1,15,0,1,1,,0,0,1,0,12,,,,J20,
873615122,LOVE HOPE AND PAWS DOG RESCUE,% GINGER WILSON,2443 HIGHWAY 69,CHELSEA,AL,35043-6612,0,3,3,4000,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,D20,
873621835,NEW MT MARIAH OUTREACH MINISTRIES INC,% KELVIN JOHNSON,40439 AL HWY 10,LINDEN,AL,36748-0000,0,3,3,1270,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,X20,
873630421,IGLESIA EVANGELICA VIDA NUEVA INC,,4138 VINTAGE LN,NORTHPORT,AL,35473-8316,0,3,3,7000,202302,1,10,0,1,1,,0,0,6,0,12,,,,X20,
873644076,REV KELVIN JOHNSON OUTREACH MINISTRIES INC,% KELVIN JOHNSON,9456 AL 69,SWEET WATER,AL,36782-0000,0,3,3,1270,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,X20,
873645837,ARDMORE SCHOOLS FOUNDATION INC,,30285 ARDMORE AVE,ARDMORE,AL,35739-7468,0,3,3,1000,202206,1,15,0,1,1,202212,5,2,2,0,12,919519,23033,23033,T20,
873647466,OUTLOOKS BASEBALL,% COURTNEY JEFFERSON,256 LEE ROAD 917,PHENIX CITY,AL,36870-8996,0,3,3,1200,202201,1,15,0,5,1,,0,0,2,0,12,,,,N40,
873653806,FUTURE GENERATION DEVELOPMENT FOUNDATION,% STEPHONIA TAYLOR-MCLINN,209 20TH ST N STE 105,BIRMINGHAM,AL,35203-3601,0,3,3,1000,202202,1,15,0,1,1,202112,1,0,2,0,12,1,0,0,S20,
873658625,HELENA HEAT SOFTBALL,% CODY SIMMONS,980 LAKE CREST PKWY,HOOVER,AL,35226-5005,0,3,3,1000,202209,1,16,0,5,1,,0,0,2,0,12,,,,N63,
873666256,ROMANICK DISCIPLESHIP INTERNATIONAL MINISTRIES INC,,8685 ROCKBRIDGE CIR,MONTGOMERY,AL,36116-8809,0,3,3,1237,202201,1,15,0,1,1,202212,1,3,2,0,12,2088,31679,31679,X99,
873671778,SOUTHERN SKEET AND TRAP FOUNDATION,% JAMES W PORTER II,880 MONTCLAIR RD STE 175,BIRMINGHAM,AL,35213-1971,0,3,3,1200,202210,1,15,0,1,1,,0,0,2,0,12,,,,M40,
873694210,PRICHARD AFFORDABLE HOUSING CORPORATION,% CHARLES PHARR,200 W PRICHARD AVENUE,PRICHARD,AL,36610-0000,0,3,3,1000,202208,1,16,0,1,1,202212,6,4,1,0,12,1907034,352427,352427,L21,PRICHARD AFFORDABLE HOUSING CORPORA
873700000,RESCUES ON85TH,% LISA MARDIS,8433 4TH AVE S,BIRMINGHAM,AL,35206-3329,0,3,3,1200,202202,1,4,0,1,1,,0,0,0,1,12,,,,D99,ON85TH
873702794,FRANCO FOUNDATION,% JOSE R FRANCO,28563 JACKSON AVE,ORANGE BEACH,AL,36561-4369,0,3,3,1200,202201,1,16,0,1,1,,0,0,2,0,12,,,,B99,
873706582,ATMORE URGENT CARE INC,% JEFF BOTH,1301 BELLEVILLE AVE,BREWTON,AL,36426-1306,0,3,3,1000,202208,1,21,0,1,1,202209,7,4,1,0,9,7171352,356352,356352,E11,
873707192,SHOALS ALLIANCE,,917 WAVERLY AVE,MUSCLE SHOALS,AL,35661-2335,0,3,3,1700,202205,1,10,0,1,1,,0,0,6,0,12,,,,X20,
873708381,HEAVENLY HEROES,% JAY SANDERS,115 MILL CREEK XING,MADISON,AL,35758-7205,0,3,3,1270,202201,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,F60,
873711865,PTA ALABAMA CONGRESS,% PTA PRESIDENT,4010 BINDERTON PL SW,HUNTSVILLE,AL,35805-5414,1152,3,9,2000,195109,1,16,0,1,1,202306,0,0,2,0,6,0,0,0,,MCDONNELL ELEMENTARY PTA
873724644,MAKING A DIFFERENCE FROM MY STORY TO YOURS,% JACKLYNE LITTLE,506 ANDREW CT,MOULTON,AL,35650-1234,0,3,3,1200,202202,1,15,0,5,1,202212,0,0,2,0,12,0,0,0,F01,
873728205,AMATEUR ATHLETIC UNION OF THE UNITED STATES,% DARRELL L QUARLES,204 MERRIMACK CT,MADISON,AL,35758-3650,1155,3,9,1200,200509,1,15,0,1,1,,0,0,2,0,8,,,,N60,PREMIER ATHLETICS SPORTS
873728545,BEYOND THE WALLS OUTREACH MINISTRIES,% RONALD WRIGHT SR,2739 ROSEBAY LN,HELENA,AL,35022-7245,0,3,3,1237,202201,1,15,0,1,1,,0,0,2,0,12,,,,O50,
873733806,TEAM THOMAS INC,,35 HAMPTON WAY,DOTHAN,AL,36305-6319,0,3,3,1000,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,G30,
873733966,ANGEL PAWS RESCUE,,375 MAGNOLIA DR,PIEDMONT,AL,36272-6953,0,3,3,1400,202206,1,4,0,1,1,,0,0,0,1,12,,,,D60,
873734734,INTO THE WILD,% BILL NASH,1208 RANDOLPH AVE SE,HUNTSVILLE,AL,35801-3007,0,3,3,7000,202206,1,10,0,1,1,,0,0,6,0,12,,,,X20,
873736268,THE MATTHEWS 25 CENTER,% LORRAINE M DAVIS,114 E BROOKS ST,BREWTON,AL,36426-1802,0,3,3,1000,202205,1,15,0,5,1,202212,0,0,2,0,12,0,0,0,A70,
873737587,GAWDFRIENDS,,3820 SALEM ST,WHISTLER,AL,36612-1148,0,3,3,1278,202203,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,P20,
873740058,SERENITY ANIMAL FARM INC,,1950 COUNTY ROAD 254,CLANTON,AL,35046-4853,0,3,3,1400,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,D20,
873741790,INTNSA USA,,3416 PRIMM LN,VESTAVIA HLS,AL,35216-5602,0,3,3,1200,202203,1,16,0,5,1,,0,0,2,0,6,,,,E90,
873742219,KICKS FOR KIDS ASSOCIATION,,4790 2ND ST,MUSCLE SHOALS,AL,35661-1285,0,3,3,1000,202209,1,16,0,1,1,,0,0,2,0,12,,,,P30,
873744508,STRONG TOWER HSV,,2105 BRITAIN AVE SW,HUNTSVILLE,AL,35803-2001,0,3,3,1000,202202,1,16,0,1,1,,0,0,2,0,12,,,,L80,
873746505,CALABAMA LEBANON REVIVAL CENTER,,5609 COUNTY ROAD 88,FORT PAYNE,AL,35968-0000,0,3,3,7000,202307,1,10,0,1,1,,0,0,6,0,12,,,,X21,
873747111,EAST ALABAMA RIGHT TO LIFE,% DENNIS MARK VAGLICA,2406 TILLERY LANE APT,PHENIX CITY,AL,36867-2957,0,3,3,2000,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,R62,
873754092,FIGHTING WITH HOPE INC,,6256 ANTHONY DR W,THEODORE,AL,36582-5021,0,3,3,1000,202201,1,15,0,1,1,202212,3,2,1,0,9,34335,12940,12940,G30,
873756671,HOUSING HOPE PARTNERS INC,% STEPHEN J ANKENBRANDT,2204 LAKESHORE DRIVE 450,BIRMINGHAM,AL,35209-0000,0,3,3,1000,202203,1,15,0,1,1,202212,4,4,1,0,12,149388,328918,154979,L25,
873758962,SAMCO FOUNDATION,,PO BOX 7130,OXFORD,AL,36203-0000,0,3,3,1000,202302,1,3,0,1,1,202212,5,5,0,1,12,500000,500000,,B12,
873770438,WHAT ABOUT US,% SHEREE KENNON,200 GARDEN CIR,BIRMINGHAM,AL,35215-8210,0,3,3,1000,202211,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,F60,
873772956,STRICKLAND FOUNDATION INC,,197 TURTLE NECK RD,ALEX CITY,AL,35010-5917,0,3,3,1000,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,W99,
873787812,RUBY L ELDRIDGE FOUNDATION,,4522 HILLTOPPER RD,EIGHT MILE,AL,36613-3412,0,3,3,1000,202202,1,16,0,1,1,,0,0,2,0,12,,,,P20,
873789196,HOPE FOR HEALING SCARS INC,,268 INVERNESS CENTER DRIVE,BIRMINGHAM,AL,35242-0000,0,3,3,1000,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,P20,
873799333,REELTOWN ELEMENTARY,% TIFFANY WINFREE,4085 AL 120,NOTASULGA,AL,36866-0000,0,3,3,1200,202209,1,15,0,5,1,202212,0,0,2,0,12,0,0,0,B94,RES PTO
873799693,BUSY BEE ACADEMY PTO,% AMY G CARPENTER,4499 BENTWOOD DR,BESSEMER,AL,35022-6981,0,3,3,1200,202203,1,15,0,5,1,202212,0,0,2,0,12,0,0,0,B94,BUSY BEE PTO
873805931,LIFE SKILLS ACADEMY INC,,194 PEMBERTON LOOP,FAIRHOPE,AL,36532-7098,0,3,3,1200,202202,1,15,0,1,1,,0,0,2,0,12,,,,P20,
873806526,STRONG TEMPLE INC,,12927 SANDERLING LOOP,SPANISH FORT,AL,36527-0065,0,3,3,1270,202202,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,N99,
873807407,CANVAS ENRICHMENT,% JAMES LEE DANIELS JR,301 GREEN SPRINGS AVE S,BIRMINGHAM,AL,35205-6937,0,3,3,1200,202209,1,16,0,1,1,,0,0,2,0,12,,,,A23,
873809131,REACT RESTORE RENEW,,423 COX BLVD,SHEFFIELD,AL,35660-0000,0,3,3,1000,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,F22,
873817162,TRANSFORM ALABAMA,% ADIA WINFREY,1023 SHADY LANE CIR,TALLADEGA,AL,35160-2938,0,3,3,2000,202209,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,B99,
873821456,BANCINDEPENDENT HELPING HANDS FOUNDATION,% NIKKI RANDOLPH,PO BOX 5000,SHEFFIELD,AL,35660-0137,0,3,3,1200,202203,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,P20,
873827436,CHELSEA TRAP NEUTER AND RELEASE,% CARE OF LEEANGELA GARATE,1357 WILLOW OAKS DR,WILSONVILLE,AL,35186-5419,0,3,3,1000,202203,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,D20,
873830861,MAPLE INC,% FABRAY TURNER,1601 PROVIDENCE PARK,BIRMINGHAM,AL,35242-0000,0,3,3,1000,202201,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,P20,
873834912,BLACK HOMESCHOOLERS OF BIRMINGHAM,% BLACK HOMESCHOOLERS OF BIRMINGHAM,3001 WATTS DR,GARDENDALE,AL,35071-2611,0,3,3,2000,202306,1,15,0,2,1,,0,0,2,0,12,,,,B80,
873838491,RENEW BIRMINGHAM,,200 UNION HILL DR STE 200,BIRMINGHAM,AL,35209-2066,0,3,3,1000,202202,1,15,0,1,1,202212,5,6,1,0,12,615077,1067014,1067014,P20,
873843661,MICHAEL D MCINTYRE FOUNDATION,,PO BOX 780643,TALLASSEE,AL,36078-0007,0,3,3,1200,202207,1,15,0,1,1,,0,0,2,0,12,,,,,
873852933,FIFTY SHADES OF PINK AT HUNTSVILLE,,PO BOX 22562,HUNTSVILLE,AL,35814-2562,0,3,3,1200,202208,1,15,0,1,1,202212,0,0,2,0,12,0,0,0,S20,50 SHADES OF PINK HSV
873857683,BALANCING & OVERCOMING LIFE ADVERSITIES,% MYKEA JONES,1680 MONTCLAIR RD STE 700,IRONDALE,AL,35210-2423,0,3,3,1000,202204,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,F11,
873864178,CITY VIEW FOUNDATION,% ALLEN H MCCAIN,3420 RICHARD ARRINGTON JR BLVD N,BIRMINGHAM,AL,35234-2306,0,3,3,1000,202302,1,4,0,1,1,202212,6,6,0,1,12,1809492,1021320,,T20,
873867079,KAMSA ALABAMA,,1112 OLD BRECKENRIDGE LN,MONTGOMERY,AL,36117-8961,0,3,3,1280,202201,1,16,0,1,1,,0,0,2,0,12,,,,P03,
873868059,RAINNDROP TREATMENT ADVOCACY CENTER OF NORTH ALABAMA,% CHOYA WISE,1955 RIDEOUT DR NW STE 400,HUNTSVILLE,AL,35806-1673,0,3,3,1230,202201,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,P50,
873873633,KIDS HEALTH INC,,119 STEPHEN J WHITE MEMORIAL BLVD,TALLADEGA,AL,35160-2106,0,3,3,1200,202208,1,15,0,1,1,,0,0,1,0,12,,,,G98,
873879943,MASIE KNIGHT MEMORIAL SCHOLARSHIP FUND INC,% CHRISTOPHER SHAWN KNIGHT JR,3080 MARBLE VALLEY ROAD,SYLACAUGA,AL,35151-0000,0,3,3,2000,202202,1,16,0,1,1,202212,2,3,2,0,12,10605,27132,27132,B82,
873881889,HUNTSVILLE YOUTH IN ACTION,,2600 ALACAN DR SE,HAMPTON COVE,AL,35763-8742,0,3,3,1280,202203,1,4,0,5,1,,0,0,0,1,12,,,,O51,
873898047,BEAUTIFUL BLESSING IN MOTION,,206 VAUGHAN AVE,OPELIKA,AL,36801-5838,0,3,3,1200,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,P99,BBM
873898949,I-10 CHURCH,,5660 THREE NOTCH RD,MOBILE,AL,36619-1724,1674,3,9,1200,196408,1,10,59029000,1,1,,0,0,1,0,12,,,,,
873904813,DRAGONFLY VISIONS,% SHONNEECA DENSMORE,PO BOX 1476,BIRMINGHAM,AL,35201-1476,0,3,3,1000,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,E86,
873908805,K&J COAL & COKE JEWELRY & DESIGNS,% JEANNIE B WALSTON,3444 OAKDALE DR,MOUNTAIN BRK,AL,35223-2210,0,3,3,1000,202202,1,16,0,1,1,202212,0,0,2,0,12,0,0,0,E12,
873917633,MAKE A DIFFERENCE ENDOWMENT INC,% VANESSA WATSON,100 DERBY PKWY,IRONDALE,AL,35210-3764,0,3,3,1700,202208,1,21,0,1,1,202112,0,0,2,0,12,0,0,0,T30,
